EventID,Seq,Type,Name,Text,Condition,Action,NextID,Race,Gender
DEFAULT,NEGO_START,CHOICE,,당신이 바라는 일이 무엇인지 조금 더 알고 싶어요.,,,"THIRD_REASON,THIRD_REQUEST,THIRD_MAD,THIRD_LEAVE",,
DEFAULT,THIRD_REASON,BRANCH,플레이어,[설득] 서로의 역할과 책임을 설명한다,,TONE:Persuade,REACT_PLAN,,
DEFAULT,THIRD_REQUEST,BRANCH,플레이어,[요청] 도움이 필요하다고 말한다,,TONE:Request,REACT_REQUEST,,
DEFAULT,THIRD_MAD,BRANCH,플레이어,[화냄] 답답하다며 화를 낸다,,TONE:Mad,REACT_MAD,,
DEFAULT,THIRD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
DEFAULT,REACT_PLAN,TALK,,서로를 지키며 나아가자는 뜻이군요. 그 마음은 기억할게요.,,,CHECK_MOOD:GOAL,,
DEFAULT,REACT_REQUEST,TALK,,도움이 필요하시군요. 제가 할 수 있는 일인지 생각해 볼게요.,,,CHECK_MOOD:GOAL,,
DEFAULT,REACT_MAD,TALK,,화를 내시면 함께 이야기하기 어려워요. 조금 진정해 주세요.,,,CHECK_MOOD:GOAL,,
DEFAULT,GOAL,CHOICE,,"마지막으로, 제게 무엇을 바라시나요?",,,"ASK_JOIN,ASK_ITEM,ASK_LEAVE",,
DEFAULT,ASK_JOIN,BRANCH,플레이어,[동료] 함께 가자고 제안한다,,TONE:Persuade,JOIN_CHECK,,
DEFAULT,ASK_ITEM,BRANCH,플레이어,[보상] 물품이나 다른 도움을 요청한다,,,REWARD_CHOICE,,
DEFAULT,ASK_LEAVE,BRANCH,플레이어,[종료] 여기서 대화를 마친다,,,FAREWELL,,
DEFAULT,JOIN_CHECK,TALK,,당신과 함께 걸어도 될지 생각해 볼게요.,,,CHECK_MOOD:TRADE:Recruit,,
DEFAULT,ITEM_CHECK,TALK,,여행에 보탬이 될 물건을 드릴 수 있을지 살펴볼게요.,,,CHECK_MOOD:TRADE:Item,,
DEFAULT,SUCCESS_RECRUIT,TALK,,좋아. 함께 가자. 서로 힘을 보태 보자.,,,END,,
DEFAULT,FAIL_RECRUIT,TALK,,지금은 함께할 수 없겠어요. 저마다 사정이 있으니까요.,,,END,,
DEFAULT,SUCCESS_ITEM,TALK,,이 물건이 도움이 되길 바라요. 조심해서 가세요.,,,END,,
DEFAULT,FAIL_ITEM,TALK,,미안해요. 지금은 건넬 수 있는 물건이 없어요.,,,END,,
DEFAULT,INSUFFICIENT_ITEM,TALK,,지급할 자원이 부족하거나 안전하게 건넬 수 없는 상태군요. 아무것도 받지 않았으니 이만 마칠게요.,,,END,,
DEFAULT,FAREWELL,TALK,,이만 돌아갈게요. 다음에는 편히 이야기할 수 있기를 바라요.,,,END,,
DEFAULT,NEGO_REJECT,TALK,,더 이야기하면 서로 상처만 남겠어요. 여기서 끝내요.,,,END,,
DEFAULT,FAIL,TALK,,더 이야기하면 서로 상처만 남겠어요. 여기서 끝내요.,,,END,,
DEFAULT,REACT_NEED,TALK,,도움이 필요하시군요. 제가 할 수 있는 일인지 생각해 볼게요.,,,CHECK_MOOD:NEGO_START,,
DEFAULT,REWARD_CHOICE,CHOICE,System,어떤 도움을 요청할까?,,,"REQUEST_ITEM,REQUEST_GOLD,REQUEST_RECOVERY,REWARD_LEAVE",,
DEFAULT,REQUEST_ITEM,BRANCH,플레이어,[물건] 아이템 하나를 나눠 달라고 한다,,TONE:Request,ITEM_CHECK,,
DEFAULT,REQUEST_GOLD,BRANCH,플레이어,[돈] {RewardGold} GOLD를 부탁한다,,TONE:Request,GOLD_CHECK,,
DEFAULT,REQUEST_RECOVERY,BRANCH,플레이어,[회복] 교섭자의 HP 또는 MP 회복을 부탁한다,,,RECOVERY_CHOICE,,
DEFAULT,REWARD_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
DEFAULT,RECOVERY_CHOICE,CHOICE,System,누구의 자원을 회복하는지 확인하자. 회복 대상은 지금 교섭하는 아군이다.,,,"REQUEST_HP,REQUEST_MP,RECOVERY_LEAVE",,
DEFAULT,REQUEST_HP,BRANCH,플레이어,[HP] HP 최대 {RewardHP} 회복을 부탁한다,,TONE:Request,HP_CHECK,,
DEFAULT,REQUEST_MP,BRANCH,플레이어,[MP] MP 최대 {RewardMP} 회복을 부탁한다,,TONE:Request,MP_CHECK,,
DEFAULT,RECOVERY_LEAVE,BRANCH,플레이어,[종료] 대화를 마친다,,,FAREWELL,,
DEFAULT,GOLD_CHECK,TALK,System,(돈 지원을 요청한다.),,,CHECK_MOOD:TRADE:Gold,,
DEFAULT,HP_CHECK,TALK,System,(교섭자의 HP 회복을 요청한다.),,,CHECK_MOOD:TRADE:HP,,
DEFAULT,MP_CHECK,TALK,System,(교섭자의 MP 회복을 요청한다.),,,CHECK_MOOD:TRADE:MP,,
DEFAULT,DEMAND_GOLD,TALK,,도와드리기 전에 작은 부탁 하나만 들어주시겠어요? 공동 활동에 쓸 돈이 필요하다.,,,COST_GOLD,,
DEFAULT,COST_GOLD,CHOICE,System,요구: {DemandGold} GOLD. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_GOLD,REFUSE_GOLD",,
DEFAULT,ACCEPT_GOLD,BRANCH,플레이어,[지급] {DemandGold} GOLD 건네기,,TONE:Accept,PAY_GOLD,,
DEFAULT,REFUSE_GOLD,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
DEFAULT,PAY_GOLD,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Gold,,
DEFAULT,DEMAND_ITEM,TALK,,도와드리기 전에 작은 부탁 하나만 들어주시겠어요? 여행에 쓸 물품이 필요하다.,,,COST_ITEM,,
DEFAULT,COST_ITEM,CHOICE,System,요구: {DemandItem} 1개. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_ITEM,REFUSE_ITEM",,
DEFAULT,ACCEPT_ITEM,BRANCH,플레이어,[지급] {DemandItem} 1개 건네기,,TONE:Accept,PAY_ITEM,,
DEFAULT,REFUSE_ITEM,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
DEFAULT,PAY_ITEM,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:Item,,
DEFAULT,DEMAND_HP,TALK,,도와드리기 전에 작은 부탁 하나만 들어주시겠어요? 네 생명력을 아주 조금 나누어 줘.,,,COST_HP,,
DEFAULT,COST_HP,CHOICE,System,요구: 교섭자의 HP {DemandHP}. 지급 후 HP가 1 이상 남아야 한다. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_HP,REFUSE_HP",,
DEFAULT,ACCEPT_HP,BRANCH,플레이어,[지급] 교섭자의 HP {DemandHP} 건네기,,TONE:Accept,PAY_HP,,
DEFAULT,REFUSE_HP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
DEFAULT,PAY_HP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:HP,,
DEFAULT,DEMAND_MP,TALK,,도와드리기 전에 작은 부탁 하나만 들어주시겠어요? 네 마력을 아주 조금 나누어 줘.,,,COST_MP,,
DEFAULT,COST_MP,CHOICE,System,요구: 교섭자의 MP {DemandMP}. MP가 부족하면 지급하지 않는다. 지급한 자원은 환불되지 않는다.,,,"ACCEPT_MP,REFUSE_MP",,
DEFAULT,ACCEPT_MP,BRANCH,플레이어,[지급] 교섭자의 MP {DemandMP} 건네기,,TONE:Accept,PAY_MP,,
DEFAULT,REFUSE_MP,BRANCH,플레이어,[거절] 아무것도 주지 않고 대화를 마친다,,,REFUSED,,
DEFAULT,PAY_MP,TALK,System,(건넬 자원을 확인한다.),,,CHECK_MOOD:PAY:MP,,
DEFAULT,REFUSED,TALK,System,(요구를 거절했다. 자원을 지급하지 않고 대화를 마쳤다.),,,END,,
DEFAULT,TRADE_DECLINED,TALK,,죄송해요. 지금은 약속을 지킬 수 없겠어요.,,,END,,
DEFAULT,SUCCESS_GOLD,TALK,,약속을 지켜 주셨으니 저도 힘을 보탤게요. {RewardGold} GOLD를 건넸다.,,,END,,
DEFAULT,SUCCESS_HP,TALK,,"약속을 지켜 주셨으니 저도 힘을 보탤게요. 상처가 조금 아물었다. (최대 {RewardHP}, 최대 HP와 회복 효과에 따라 달라짐.)",,,END,,
DEFAULT,SUCCESS_MP,TALK,,"약속을 지켜 주셨으니 저도 힘을 보탤게요. 마력이 조금 돌아왔다. (최대 {RewardMP}, 최대 MP까지만 회복.)",,,END,,
DEFAULT,FLED,TALK,,이런 선택을 하게 되어 미안해요. 저는 떠나겠어요.,,,FLED_NOTICE,,
DEFAULT,FLED_NOTICE,TALK,System,(몬스터가 받은 것만 챙겨 도망쳤다. 이번 교섭의 합류·보상은 없다.),,,END,,
DEFAULT,FAIL_REWARD,TALK,System,(지급은 끝났지만 상황이 바뀌어 지원을 받지 못했다. 대화가 종료된다.),,,END,,
DEFAULT,RACE_LINE,,,같은 인간이라도 살아온 길은 다르지요. 어떤 약속을 지키시는지 알고 싶어요.,,,,Human,
DEFAULT,RACE_LINE,,,낯선 기척에는 경계부터 하게 돼요. 조금 거리를 두고 이야기해 주시겠어요?,,,,Beast,
DEFAULT,RACE_LINE,,,모습은 달라도 서로의 뜻을 이해할 수 있다고 생각해요.,,,,Demihuman,
DEFAULT,RACE_LINE,,,악마와의 약속이라도 서로 존중하면 지킬 수 있어요. 원하시는 일을 말씀해 주세요.,,,,Demon,
DEFAULT,RACE_LINE,,,용의 힘에는 책임이 따라요. 어떤 일에 힘을 보태길 바라시나요?,,,,Dragon,
DEFAULT,RACE_LINE,,,교섭 요청을 확인했어요. 함께할 목표와 역할을 알려 주세요.,,,,Machine,
DEFAULT,RACE_LINE,,,뿌리를 내린 곳과 자라 온 시간을 존중해 주시면 좋겠어요.,,,,Plant,
DEFAULT,RACE_LINE,,,눈에 보이지 않는 흐름도 있어요. 정령의 기척에 잠시 귀를 기울여 주세요.,,,,Spirit,
DEFAULT,RACE_LINE,,,삶이 끝났어도 아직 지키고 싶은 뜻이 있어요. 그 마음을 알아주셨으면 해요.,,,,Undead,
DEFAULT,RACE_LINE,,,요정의 약속도 진심이에요. 가벼운 장난으로만 여기지 말아 주세요.,,,,Fairy,
DEFAULT,RACE_LINE,,,신의 이름보다 당신이 바라는 일을 먼저 듣고 싶어요.,,,,Divine,
DEFAULT,RACE_LINE,,,만들어진 몸이라도 받아들일 수 있는 요청과 그렇지 않은 요청이 있어요.,,,,Construct,
DEFAULT,RACE_LINE,,,낯선 모습 때문에 놀라셨나요? 서로 이해할 방법을 찾아보고 싶어요.,,,,Aberration,
DEFAULT,GENDER_LINE,,,나는 {MonsterName}. 네 이야기를 들어 보겠다.,,,,,Male
DEFAULT,GENDER_LINE,,,내 이름은 {MonsterName}. 어떤 제안인지 들어 볼게.,,,,,Female
DEFAULT,GENDER_LINE,,,{MonsterName}이라고 부르면 된다. 용건을 말해라.,,,,,None
